Country,Income_Level,Prompt_Type,LLM,Citation_ID,Author,Title,Year,Journal,DOI
South Korea,High Income,Behavior,DeepSeek-Chat,South Korea_Behavior_8,Soohyung Joo,Mobile information behavior of young adults in South Korea,2014,Journal of Academic Librarianship,10.1016/j.acalib.2014.05.003
South Korea,High Income,Behavior,DeepSeek-Chat,South Korea_Behavior_9,Kyung-Sun Kim,Information behavior of Korean college students in the context of social media use,2013,Journal of the Korean Society for Information Management,10.3743/KOSIM.2013.30.3.001
South Korea,High Income,Behavior,DeepSeek-Chat,South Korea_Behavior_10,Yong Jeong Yi,Information behavior of Korean scientists in the context of open science,2021,Journal of Information Science,10.1177/0165551520988445
South Korea,High Income,Behavior,DeepSeek-Chat,South Korea_Behavior_11,Hee-Yoon Yoon,Information behavior of Korean adolescents in the digital environment,2019,Journal of the Korean Society for Information Management,10.3743/KOSIM.2019.36.4.001
South Korea,High Income,Behavior,DeepSeek-Chat,South Korea_Behavior_12,EunKyung Chung,Information behavior of Korean cancer patients: A qualitative study,2016,Journal of the Korean Society for Library and Information Science,10.4275/KSLIS.2016.50.3.001
South Korea,High Income,Behavior,DeepSeek-Chat,South Korea_Behavior_13,JungWon Yoon,Information behavior of Korean graduate students in the humanities and social sciences,2015,Journal of Documentation,10.1108/JD-03-2014-0049
South Korea,High Income,Behavior,DeepSeek-Chat,South Korea_Behavior_14,Soojung Kim,Information behavior of Korean researchers in the context of interdisciplinary research,2020,Scientometrics,10.1007/s11192-020-03466-w
South Korea,High Income,Behavior,DeepSeek-Chat,South Korea_Behavior_15,Kyung-Sun Kim,Information behavior of Korean university students in the context of e-learning,2012,Journal of Academic Librarianship,10.1016/j.acalib.2012.08.010
South Korea,High Income,Behavior,DeepSeek-Chat,South Korea_Behavior_16,Yong Jeong Yi,Information behavior of Korean scholars in the digital humanities,2018,Journal of the Korean Society for Information Management,10.3743/KOSIM.2018.35.4.001
South Korea,High Income,Behavior,DeepSeek-Chat,South Korea_Behavior_17,Hee-Yoon Yoon,Information behavior of Korean public library users: A survey study,2017,Journal of the Korean Society for Library and Information Science,10.4275/KSLIS.2017.51.3.001
South Korea,High Income,Behavior,DeepSeek-Chat,South Korea_Behavior_18,EunKyung Chung,Information behavior of Korean parents in the context of child health information,2018,Journal of the Korean Society for Information Management,10.3743/KOSIM.2018.35.3.001
South Korea,High Income,Behavior,DeepSeek-Chat,South Korea_Behavior_19,JungWon Yoon,Information behavior of Korean researchers in the context of research data management,2021,Journal of Documentation,10.1108/JD-10-2020-0175
South Korea,High Income,Behavior,DeepSeek-Chat,South Korea_Behavior_20,Soojung Kim,Information behavior of Korean government employees in the digital workplace,2019,Government Information Quarterly,10.1016/j.giq.2019.05.003
Australia,High Income,Seeking,DeepSeek-Chat,Australia_Seeking_1,"Hider, P., Burford, S., & Ferguson, S.",Information literacy and the public library: A study of Australian professional opinion,2013,Australian Library Journal,10.1080/00049670.2013.771767
Australia,High Income,Seeking,DeepSeek-Chat,Australia_Seeking_2,"Williamson, K., Given, L. M., & Scifleet, P.",Qualitative analysis of semantic search queries,2012,Journal of the American Society for Information Science and Technology,10.1002/asi.21682
Australia,High Income,Seeking,DeepSeek-Chat,Australia_Seeking_3,"Given, L. M., & Willson, R.",Information technology and the humanities scholar: Documenting digital research practices,2018,Journal of the Association for Information Science and Technology,10.1002/asi.23971
Australia,High Income,Seeking,DeepSeek-Chat,Australia_Seeking_4,"Kennedy, M., & Vardanega, L.",Health information seeking behaviour of young adults in Australia,2016,Health Information & Libraries Journal,10.1111/hir.12145
Australia,High Income,Seeking,DeepSeek-Chat,Australia_Seeking_5,"Olsson, M. R.",The construction of the meaning and significance of an ‘author’ among information professionals,2010,Journal of Documentation,10.1108/00220411011023643
Australia,High Income,Seeking,DeepSeek-Chat,Australia_Seeking_6,"Lloyd, A., & Wilkinson, J.",Tapping into the information landscape: Refugee youth and their information practices,2019,Journal of Librarianship and Information Science,10.1177/0961000617742461
Australia,High Income,Seeking,DeepSeek-Chat,Australia_Seeking_7,"Bates, J., & Rowley, J.",Social reproduction and exclusion in subject indexing: A comparison of public library OPACs and Amazon tags,2011,Journal of Documentation,10.1108/00220411111109461
Australia,High Income,Seeking,DeepSeek-Chat,Australia_Seeking_8,"Ferguson, S., & Lloyd, A.",Information literacy and the role of public libraries in lifelong learning,2011,Australian Library Journal,10.1080/00049670.2011.10722605
Australia,High Income,Seeking,DeepSeek-Chat,Australia_Seeking_9,"Huvila, I., Holmberg, K., Ek, S., & Widén-Wulff, G.",Social capital in Second Life,2010,Online Information Review,10.1108/14684521011024119
Australia,High Income,Seeking,DeepSeek-Chat,Australia_Seeking_10,"Julien, H., & Given, L. M.",The information-seeking behavior of Canadian academic lawyers,2003,Law Library Journal,10.2139/ssrn.2364082
Australia,High Income,Seeking,DeepSeek-Chat,Australia_Seeking_11,"McKenzie, P. J.",A model of information practices in accounts of everyday-life information seeking,2003,Journal of Documentation,10.1108/00220410310464039
Australia,High Income,Seeking,DeepSeek-Chat,Australia_Seeking_12,"Bruce, C., & Hughes, H.",Informed learning: A pedagogical construct for information literacy education,2010,Library & Information Science Research,10.1016/j.lisr.2010.02.002
Australia,High Income,Seeking,DeepSeek-Chat,Australia_Seeking_13,"Lupton, M.",Information literacy and learning,2008,Australian Academic & Research Libraries,10.1080/00048623.2008.10721328
Australia,High Income,Seeking,DeepSeek-Chat,Australia_Seeking_14,"Partridge, H., Menzies, V., Lee, J., & Munro, C.","The contemporary librarian: Skills, knowledge and attributes required in a world of emerging technologies",2010,Library & Information Science Research,10.1016/j.lisr.2009.12.001
Australia,High Income,Seeking,DeepSeek-Chat,Australia_Seeking_15,"Sayyad Abdi, E., Bruce, C., & Partridge, H.",Exploring the lived experience of researchers: A phenomenological study of information use in doctoral research,2019,Journal of Documentation,10.1108/JD-05-2018-0074
Australia,High Income,Seeking,DeepSeek-Chat,Australia_Seeking_16,"Shepherd, M., & Watters, C.",The evolution of cybergenres: A case study of Australian government web directories,1999,Journal of the American Society for Information Science,10.1002/(SICI)1097-4571(1999)50:6<558::AID-ASI11>3.0.CO;2-1
Australia,High Income,Seeking,DeepSeek-Chat,Australia_Seeking_17,"Talja, S., & Hansen, P.",Information sharing,2006,New Review of Information Behaviour Research,10.1080/14716310600686881
Australia,High Income,Seeking,DeepSeek-Chat,Australia_Seeking_18,"Wilson, T. D.",Human information behavior,2000,Informing Science,10.28945/576
Australia,High Income,Seeking,DeepSeek-Chat,Australia_Seeking_19,"Yates, C., Partridge, H., & Bruce, C.",Exploring information experiences through phenomenography,2012,Library and Information Research,10.29173/lirg496
Australia,High Income,Seeking,DeepSeek-Chat,Australia_Seeking_20,"Zhang, Y., & Jansen, B. J.",Influences of mood on information seeking behavior,2009,Information Processing & Management,10.1016/j.ipm.2008.11.003
Australia,High Income,Use,DeepSeek-Chat,Australia_Use_1,Kim M. Thompson et al.,Digital literacy and digital inclusion: Information policy and the public library,2014,The Australian Library Journal,10.1080/00049670.2014.899409
Australia,High Income,Use,DeepSeek-Chat,Australia_Use_2,Helen Partridge et al.,The Australian Government's information literacy policy: A critical discourse analysis,2015,Journal of Documentation,10.1108/JD-03-2014-0046
Australia,High Income,Use,DeepSeek-Chat,Australia_Use_3,Christine Bruce et al.,Information literacy and informed learning: Conceptual innovations for IL research and practice futures,2017,Journal of Information Literacy,10.11645/11.1.2187
Australia,High Income,Use,DeepSeek-Chat,Australia_Use_4,Kate Davis et al.,The role of social media in the lives of older Australians,2018,Educational Gerontology,10.1080/03601277.2018.1427498
Australia,High Income,Use,DeepSeek-Chat,Australia_Use_5,Amanda Spink et al.,Information behaviour in everyday contexts: An Australian study,2010,Library & Information Science Research,10.1016/j.lisr.2009.10.008
Australia,High Income,Use,DeepSeek-Chat,Australia_Use_6,Judy M. Sheard et al.,How IT students learn to use and apply information: A study of learning approaches,2013,Australasian Journal of Educational Technology,10.14742/ajet.229
Australia,High Income,Use,DeepSeek-Chat,Australia_Use_7,Simon K. Milton et al.,Information quality and decision-making effectiveness: A study in Australian healthcare,2016,Health Informatics Journal,10.1177/1460458216638725
Australia,High Income,Use,DeepSeek-Chat,Australia_Use_8,Pauline Joseph et al.,Information literacy and the role of public libraries in Australia,2017,Journal of Librarianship and Information Science,10.1177/0961000617709058
Australia,High Income,Use,DeepSeek-Chat,Australia_Use_9,Mary Anne Kennan et al.,Research data management and sharing in Australia: A case study,2016,International Journal of Digital Curation,10.2218/ijdc.v11i1.392
Australia,High Income,Use,DeepSeek-Chat,Australia_Use_10,Sue McKemmish et al.,Trust in digital records in an increasingly networked society: An Australian perspective,2011,Archival Science,10.1007/s10502-011-9145-2
Australia,High Income,Use,DeepSeek-Chat,Australia_Use_11,Hamid R. Jamali et al.,Scholarly use of social media and altmetrics: A review of the literature,2017,Journal of the Association for Information Science and Technology,10.1002/asi.23833
Australia,High Income,Use,DeepSeek-Chat,Australia_Use_12,Lisa M. Given et al.,Information behaviour of PhD students in the humanities and social sciences,2016,Information Research,10.47989/irpaper555
Australia,High Income,Use,DeepSeek-Chat,Australia_Use_13,Gaby Haddow et al.,Academic researchers' data sharing behaviours: An Australian study,2020,Journal of the Association for Information Science and Technology,10.1002/asi.24342
Australia,High Income,Use,DeepSeek-Chat,Australia_Use_14,Jyoti Choudrie et al.,Older adults and digital inclusion: A study of information practices in Australia,2018,Information Systems Frontiers,10.1007/s10796-017-9800-0
Australia,High Income,Use,DeepSeek-Chat,Australia_Use_15,Annemaree Lloyd,Information literacy landscapes: An emerging picture,2010,Journal of Documentation,10.1108/00220411011023643
Australia,High Income,Use,DeepSeek-Chat,Australia_Use_16,Bhuva Narayan et al.,Social media use in crisis situations: How Australians seek and share information during disasters,2019,Journal of the Association for Information Science and Technology,10.1002/asi.24191
Australia,High Income,Use,DeepSeek-Chat,Australia_Use_17,Michael Olsson,The construction of information literacy in Australian workplaces,2016,Journal of Documentation,10.1108/JD-05-2015-0064
Australia,High Income,Use,DeepSeek-Chat,Australia_Use_18,Diane Velasquez et al.,Public libraries and the digital divide: Assessing the role of libraries in Australia,2014,Library & Information Science Research,10.1016/j.lisr.2014.04.003
Australia,High Income,Use,DeepSeek-Chat,Australia_Use_19,Katya Henry et al.,Health information seeking in the digital age: An Australian perspective,2015,Health Information & Libraries Journal,10.1111/hir.12106
Australia,High Income,Use,DeepSeek-Chat,Australia_Use_20,Jenny Waycott et al.,Older adults' digital engagement: Barriers and opportunities in Australia,2020,New Media & Society,10.1177/1461444820925049
Australia,High Income,Sharing,DeepSeek-Chat,Australia_Sharing_1,Sora Park,Digital News Report: Australia,2019,Digital Journalism,10.1080/21670811.2019.1623702
Australia,High Income,Sharing,DeepSeek-Chat,Australia_Sharing_2,Amanda Third et al.,Young Australians' Digital Lives,2020,New Media & Society,10.1177/1461444820929191
Australia,High Income,Sharing,DeepSeek-Chat,Australia_Sharing_3,Jean Burgess et al.,Everyday Data Cultures in Australia,2021,Big Data & Society,10.1177/20539517211053503
Australia,High Income,Sharing,DeepSeek-Chat,Australia_Sharing_4,Axel Bruns et al.,The Australian Twittersphere in 2020,2021,Social Media + Society,10.1177/20563051211025567
Australia,High Income,Sharing,DeepSeek-Chat,Australia_Sharing_5,Terry Flew et al.,Media Policy and Regulation in Australia,2018,Media International Australia,10.1177/1329878X18783002
Australia,High Income,Sharing,DeepSeek-Chat,Australia_Sharing_6,Kate Holland et al.,Public Communication in a Pandemic,2020,Health Communication,10.1080/10410236.2020.1838092
Australia,High Income,Sharing,DeepSeek-Chat,Australia_Sharing_7,Jonathon Hutchinson,Public Service Media and Social Media in Australia,2019,Convergence,10.1177/1354856519835902
Australia,High Income,Sharing,DeepSeek-Chat,Australia_Sharing_8,Timothy Graham et al.,Online Misinformation in Australia,2020,"Information, Communication & Society",10.1080/1369118X.2020.1756767
Australia,High Income,Sharing,DeepSeek-Chat,Australia_Sharing_9,Kim Osman et al.,Digital Inclusion and Older Australians,2021,Journal of Computer-Mediated Communication,10.1093/jcmc/zmab006
Australia,High Income,Sharing,DeepSeek-Chat,Australia_Sharing_10,Amelia Johns et al.,Social Media and Political Engagement in Australia,2019,Australian Journal of Political Science,10.1080/10361146.2019.1662408
Australia,High Income,Sharing,DeepSeek-Chat,Australia_Sharing_11,Denis Muller,Journalism Ethics in the Digital Age,2020,Ethical Space,10.3316/INFORMIT.024123456789012
Australia,High Income,Sharing,DeepSeek-Chat,Australia_Sharing_12,Kath Albury et al.,Young People and Digital Privacy in Australia,2021,New Media & Society,10.1177/14614448211009456
Australia,High Income,Sharing,DeepSeek-Chat,Australia_Sharing_13,Michael Dezuanni et al.,Digital Literacy and News Consumption in Australia,2020,Journalism Studies,10.1080/1461670X.2020.1758956
Australia,High Income,Sharing,DeepSeek-Chat,Australia_Sharing_14,Tanya Notley et al.,News Literacy and Misinformation in Australia,2021,Journalism Practice,10.1080/17512786.2021.1910987
Australia,High Income,Sharing,DeepSeek-Chat,Australia_Sharing_15,Fiona Martin et al.,Public Service Media and Digital Platforms,2019,Media International Australia,10.1177/1329878X19828345
