Country,Income_Level,Prompt_Type,LLM,Citation_ID,Author,Title,Year,Journal,DOI
South Korea,High Income,Needs,OpenAI-GPT4o-mini,South Korea_Needs_12,"Lee, J., & Kwon, S.",Gap Analysis of Information Services in South Korean Libraries,2018,Library Review,10.1108/LR-03-2018-0035
South Korea,High Income,Needs,OpenAI-GPT4o-mini,South Korea_Needs_13,"Kim, H., & Jung, Y.",Assessing Information Needs in South Korean Nonprofit Organizations,2019,Nonprofit Management and Leadership,10.1002/nml.21345
South Korea,High Income,Needs,OpenAI-GPT4o-mini,South Korea_Needs_14,"Seo, J., & Park, J.",Information Needs of South Korean Students in Online Learning Environments,2020,Computers & Education,10.1016/j.compedu.2020.104123
South Korea,High Income,Needs,OpenAI-GPT4o-mini,South Korea_Needs_15,"Choi, H., & Lee, J.",Identifying Information Gaps in South Korean Disaster Management,2021,Journal of Contingencies and Crisis Management,10.1111/1468-5973.12345
South Korea,High Income,Needs,OpenAI-GPT4o-mini,South Korea_Needs_16,"Kwon, S., & Han, J.",Information Needs Assessment in South Korean Cultural Heritage Institutions,2022,Museum Management and Curatorship,10.1080/09647775.2022.1234567
South Korea,High Income,Needs,OpenAI-GPT4o-mini,South Korea_Needs_17,"Park, H., & Kim, Y.",Understanding Information Needs in South Korean Urban Planning,2019,Cities,10.1016/j.cities.2019.102456
South Korea,High Income,Needs,OpenAI-GPT4o-mini,South Korea_Needs_18,"Lee, S., & Choi, H.",Information Gap Analysis in South Korean Environmental Policy,2020,Environmental Science & Policy,10.1016/j.envsci.2020.01.002
South Korea,High Income,Needs,OpenAI-GPT4o-mini,South Korea_Needs_19,"Jung, Y., & Seo, J.",Assessing Information Needs of South Korean Senior Citizens,2021,Ageing & Society,10.1017/S0144686X21000045
South Korea,High Income,Needs,OpenAI-GPT4o-mini,South Korea_Needs_20,"Kim, Y., & Park, S.",Identifying Information Needs in South Korean Social Work Practice,2022,Social Work,10.1093/sw/swab001
South Korea,High Income,Behavior,OpenAI-GPT4o-mini,South Korea_Behavior_1,"Kim, S., & Kim, H.",Understanding Information Behavior of South Korean College Students: A Case Study,2019,Library & Information Science Research,10.1016/j.lisr.2019.100761
South Korea,High Income,Behavior,OpenAI-GPT4o-mini,South Korea_Behavior_2,"Lee, J., & Park, S.",Information Seeking Behavior of South Korean Adults: A Survey Study,2020,Journal of Information Science,10.1177/0165551519871234
South Korea,High Income,Behavior,OpenAI-GPT4o-mini,South Korea_Behavior_3,"Choi, Y., & Lee, H.",Exploring Information Behavior Patterns in South Korean Public Libraries,2021,Library Management,10.1108/LM-06-2020-0075
South Korea,High Income,Behavior,OpenAI-GPT4o-mini,South Korea_Behavior_4,"Park, J., & Kim, Y.",Information Behavior of South Korean Researchers: A Qualitative Study,2022,Journal of Documentation,10.1108/JD-03-2021-0053
South Korea,High Income,Behavior,OpenAI-GPT4o-mini,South Korea_Behavior_5,"Seo, H., & Lee, J.",Understanding the Information Needs of South Korean Immigrants,2020,International Journal of Information Management,10.1016/j.ijinfomgt.2020.102152
South Korea,High Income,Behavior,OpenAI-GPT4o-mini,South Korea_Behavior_6,"Kang, M., & Kim, S.",Information Behavior in the Age of COVID-19: A Study of South Korean Citizens,2021,Aslib Journal of Information Management,10.1108/AJIM-06-2021-0205
South Korea,High Income,Behavior,OpenAI-GPT4o-mini,South Korea_Behavior_7,"Lee, S., & Choi, J.",Analyzing Social Media Information Behavior Among South Korean Youth,2022,Computers in Human Behavior,10.1016/j.chb.2022.107123
South Korea,High Income,Behavior,OpenAI-GPT4o-mini,South Korea_Behavior_8,"Jung, E., & Park, H.",Information Behavior of South Korean Elderly: Challenges and Opportunities,2021,Library & Information Science Research,10.1016/j.lisr.2021.101036
South Korea,High Income,Behavior,OpenAI-GPT4o-mini,South Korea_Behavior_9,"Han, J., & Lee, K.",Patterns of Information Seeking Behavior in South Korean Academic Libraries,2020,Library & Information Science Research,10.1016/j.lisr.2020.101020
South Korea,High Income,Behavior,OpenAI-GPT4o-mini,South Korea_Behavior_10,"Kim, Y., & Seo, H.",Information Behavior in the Digital Age: A Study of South Korean Users,2021,Journal of Information Science,10.1177/0165551519891234
South Korea,High Income,Behavior,OpenAI-GPT4o-mini,South Korea_Behavior_11,"Park, S., & Choi, Y.",Understanding the Role of Social Media in Information Behavior in South Korea,2022,Journal of Documentation,10.1108/JD-07-2021-0123
South Korea,High Income,Behavior,OpenAI-GPT4o-mini,South Korea_Behavior_12,"Lee, J., & Kim, J.",Information Behavior of South Korean Students in Online Learning Environments,2021,Computers & Education,10.1016/j.compedu.2021.104121
South Korea,High Income,Behavior,OpenAI-GPT4o-mini,South Korea_Behavior_13,"Kwon, O., & Lee, S.",Investigating Information Behavior Patterns of South Korean Professionals,2020,Information Research,10.29173/irj.2020.1.1.123
South Korea,High Income,Behavior,OpenAI-GPT4o-mini,South Korea_Behavior_14,"Seo, J., & Park, J.",Information Behavior of South Korean Consumers in E-commerce,2022,Journal of Retailing and Consumer Services,10.1016/j.jretconser.2022.102123
South Korea,High Income,Behavior,OpenAI-GPT4o-mini,South Korea_Behavior_15,"Choi, H., & Kim, Y.",Information Behavior in Crisis Situations: A Study of South Korean Citizens During COVID-19,2021,International Journal of Information Management,10.1016/j.ijinfomgt.2021.102123
South Korea,High Income,Behavior,OpenAI-GPT4o-mini,South Korea_Behavior_16,"Lee, H., & Jung, S.",Understanding Information Behavior of South Korean Parents in Child-rearing,2020,Library & Information Science Research,10.1016/j.lisr.2020.101021
South Korea,High Income,Behavior,OpenAI-GPT4o-mini,South Korea_Behavior_17,"Park, J., & Kwon, M.",Information Behavior of South Korean Users in Mobile Environments,2021,Journal of Information Science,10.1177/0165551519891235
South Korea,High Income,Behavior,OpenAI-GPT4o-mini,South Korea_Behavior_18,"Kim, S., & Lee, J.",Exploring Information Behavior of South Korean Users in Health Information Seeking,2022,Health Information Science and Systems,10.1007/s13755-022-00412-3
South Korea,High Income,Behavior,OpenAI-GPT4o-mini,South Korea_Behavior_19,"Jung, H., & Seo, Y.",Information Behavior of South Korean Users in Digital Libraries,2021,Library Management,10.1108/LM-09-2020-0089
South Korea,High Income,Behavior,OpenAI-GPT4o-mini,South Korea_Behavior_20,"Kang, S., & Park, H.",Understanding the Information Behavior of South Korean Adolescents,2020,Journal of Youth Studies,10.1080/13676261.2020.1791234
Australia,High Income,Seeking,OpenAI-GPT4o-mini,Australia_Seeking_1,"Baker, S., & McGowan, U.",Understanding information-seeking behavior in Australian university students,2020,Library & Information Science Research,10.1016/j.lisr.2020.101000
Australia,High Income,Seeking,OpenAI-GPT4o-mini,Australia_Seeking_2,"Bennett, S., & Maton, K.",Information seeking in the digital age: A study of Australian university students,2018,Information Research,10.29173/irj.2018.1.1
Australia,High Income,Seeking,OpenAI-GPT4o-mini,Australia_Seeking_3,"Bishop, A. P., & Neff, B.",Information seeking behavior of Australian researchers: A qualitative study,2019,Journal of Documentation,10.1108/JD-05-2018-0084
Australia,High Income,Seeking,OpenAI-GPT4o-mini,Australia_Seeking_4,"Chowdhury, G., & Chowdhury, S.",Information behavior of Australian academics: A survey,2021,Aslib Journal of Information Management,10.1108/AJIM-05-2020-0155
Australia,High Income,Seeking,OpenAI-GPT4o-mini,Australia_Seeking_5,"Cullen, R., & Haynes, D.",Exploring the information-seeking behavior of Australian public health professionals,2022,Health Information & Libraries Journal,10.1111/hir.12345
Australia,High Income,Seeking,OpenAI-GPT4o-mini,Australia_Seeking_6,"Fisher, K. E., & Julien, H.",Information behavior of Australian youth: A longitudinal study,2020,Journal of Youth Studies,10.1080/13676261.2020.1712345
Australia,High Income,Seeking,OpenAI-GPT4o-mini,Australia_Seeking_7,"Foster, A., & Gibbons, S.",Search strategies of Australian librarians: A comparative study,2019,Library Management,10.1108/LM-06-2018-0070
Australia,High Income,Seeking,OpenAI-GPT4o-mini,Australia_Seeking_8,"Hepworth, M., & McCarthy, J.",Information seeking in the Australian workplace: A study of employee behavior,2021,Information Research,10.29173/irj.2021.2.2
Australia,High Income,Seeking,OpenAI-GPT4o-mini,Australia_Seeking_9,"Hewson, C., & Houghton, R.",Understanding the information-seeking behavior of Australian teachers,2020,International Journal of Information and Education Technology,10.18178/ijiet.2020.10.5.1395
Australia,High Income,Seeking,OpenAI-GPT4o-mini,Australia_Seeking_10,"Hider, P., & Pritchard, J.",Information seeking behavior of Australian health professionals: A systematic review,2022,Health Information Science and Systems,10.1007/s13755-022-00412-3
Australia,High Income,Seeking,OpenAI-GPT4o-mini,Australia_Seeking_11,"Kirk, S., & McDonald, A.",Information seeking strategies of Australian social workers,2021,Social Work Education,10.1080/02615479.2021.1881234
Australia,High Income,Seeking,OpenAI-GPT4o-mini,Australia_Seeking_12,"Lloyd, A., & Talja, S.",Information literacy and information seeking in Australian higher education,2019,Studies in Higher Education,10.1080/03075079.2019.1572000
Australia,High Income,Seeking,OpenAI-GPT4o-mini,Australia_Seeking_13,"Mackenzie, C., & McKenzie, P.",Exploring the information-seeking behavior of Australian farmers,2020,International Journal of Agricultural Management,10.5836/ijam/2020-02-01
Australia,High Income,Seeking,OpenAI-GPT4o-mini,Australia_Seeking_14,"Meyer, J., & McDonald, A.",Search strategies of Australian researchers in the digital age,2021,Research Evaluation,10.1093/reseval/rvaa022
Australia,High Income,Seeking,OpenAI-GPT4o-mini,Australia_Seeking_15,"Pettigrew, K. E., & McKechnie, L.",Information behavior in Australia: A review of the literature,2020,Library & Information Science Research,10.1016/j.lisr.2020.101000
Australia,High Income,Seeking,OpenAI-GPT4o-mini,Australia_Seeking_16,"Rowlands, I., & Nicholas, D.",Information seeking behavior of Australian academics: A survey,2021,Journal of Information Science,10.1177/0165551519871234
Australia,High Income,Seeking,OpenAI-GPT4o-mini,Australia_Seeking_17,"Sadeh, T., & Heller, M.",Information seeking in Australian public libraries: A user study,2022,Library Management,10.1108/LM-01-2021-0010
Australia,High Income,Seeking,OpenAI-GPT4o-mini,Australia_Seeking_18,"Sullivan, P., & McCarthy, J.",Understanding the information-seeking behavior of Australian journalists,2020,"Media, Culture & Society",10.1177/0163443719891234
Australia,High Income,Seeking,OpenAI-GPT4o-mini,Australia_Seeking_19,"Wang, P., & Wang, Y.",Information seeking behavior of Australian students: A comparative study,2021,Journal of Academic Librarianship,10.1016/j.acalib.2021.102321
Australia,High Income,Use,OpenAI-GPT4o-mini,Australia_Use_1,"Mackey, T. P., & Jacobson, T. E.",Reframing Information Literacy as a Critical Skill in the 21st Century,2011,Library Trends,10.1353/lib.2011.0031
Australia,High Income,Use,OpenAI-GPT4o-mini,Australia_Use_2,"Hollands, R. G., & Chatterton, P.",Universities in the Knowledge Economy: The Role of Information in the Knowledge Society,2009,International Journal of Urban and Regional Research,10.1111/j.1468-2427.2009.00873.x
Australia,High Income,Use,OpenAI-GPT4o-mini,Australia_Use_3,"Bawden, D., & Robinson, L.",Introduction to Information Science: A Critical Perspective,2012,Journal of Information Science,10.1177/0165551511430160
Australia,High Income,Use,OpenAI-GPT4o-mini,Australia_Use_4,"Rowlands, I., & Nicholas, D.",Understanding Information Behavior: A Study of Australian University Students,2008,Library & Information Science Research,10.1016/j.lisr.2007.11.002
Australia,High Income,Use,OpenAI-GPT4o-mini,Australia_Use_5,"Bennett, S., & Maton, K.",Understanding Student Engagement in Higher Education: The Role of Information Literacy,2010,Studies in Higher Education,10.1080/03075070902906649
Australia,High Income,Use,OpenAI-GPT4o-mini,Australia_Use_6,"Becker, K., & Park, K.",Effects of Integrating Engineering Design and Scientific Inquiry on Students' Learning: A Study in Australia,2011,Journal of Engineering Education,10.1002/j.2168-9830.2011.tb00029.x
Australia,High Income,Use,OpenAI-GPT4o-mini,Australia_Use_7,"Kirk, S., & McCarthy, J.",Information Literacy in the Digital Age: A Study of Australian Secondary Schools,2013,School Libraries Worldwide,10.14265.7.1.003
Australia,High Income,Use,OpenAI-GPT4o-mini,Australia_Use_8,"Lloyd, A.",Information Literacy: A Critical Perspective on the Role of Information in Learning,2010,Library & Information Science Research,10.1016/j.lisr.2010.01.002
Australia,High Income,Use,OpenAI-GPT4o-mini,Australia_Use_9,"Hepworth, M.",Information Literacy and the Role of the Librarian in Australian Universities,2014,Australian Academic & Research Libraries,10.1080/00048623.2014.926134
Australia,High Income,Use,OpenAI-GPT4o-mini,Australia_Use_10,"Baker, L., & McKenzie, P.",Understanding the Information Needs of Australian Small Business Owners,2015,Small Enterprise Research,10.1080/13215906.2015.1082570
Australia,High Income,Use,OpenAI-GPT4o-mini,Australia_Use_11,"Harris, R., & Williams, P.",Information Use in the Australian Public Sector: A Study of Information Practices,2016,International Journal of Information Management,10.1016/j.ijinfomgt.2016.05.005
Australia,High Income,Use,OpenAI-GPT4o-mini,Australia_Use_12,"Ferguson, C., & Houghton, R.",Information Literacy and the Role of Social Media in Australian Higher Education,2017,Computers & Education,10.1016/j.compedu.2017.01.001
Australia,High Income,Use,OpenAI-GPT4o-mini,Australia_Use_13,"Pettigrew, K. E., & McKechnie, L.",Understanding the Information Needs of Australian Refugees,2018,Journal of Documentation,10.1108/JD-06-2017-0097
Australia,High Income,Use,OpenAI-GPT4o-mini,Australia_Use_14,"Sullivan, P., & McCarthy, J.",The Role of Information in the Decision-Making Processes of Australian Farmers,2019,Journal of Rural Studies,10.1016/j.jrurstud.2019.05.001
Australia,High Income,Use,OpenAI-GPT4o-mini,Australia_Use_15,"Harris, R., & Williams, P.",Information Literacy in the Workplace: A Study of Australian Employees,2020,Library & Information Science Research,10.1016/j.lisr.2020.101007
Australia,High Income,Use,OpenAI-GPT4o-mini,Australia_Use_16,"Baker, L., & McKenzie, P.",Exploring the Information Practices of Australian Entrepreneurs,2021,Entrepreneurship & Regional Development,10.1080/08985626.2021.1871234
Australia,High Income,Use,OpenAI-GPT4o-mini,Australia_Use_17,"Lloyd, A.",Information Literacy and Social Justice: A Study of Australian Libraries,2022,Library Trends,10.1353/lib.2022.0001
Australia,High Income,Use,OpenAI-GPT4o-mini,Australia_Use_18,"Hepworth, M.",Information Literacy in the Age of Misinformation: A Study of Australian Citizens,2023,Journal of Information Literacy,10.11645/14.1.3087
Australia,High Income,Use,OpenAI-GPT4o-mini,Australia_Use_19,"Mackey, T. P., & Jacobson, T. E.",Information Literacy in the 21st Century: A Study of Australian Higher Education,2023,College & Research Libraries,10.5860/crl.84.1.1
