Country,Income_Level,Prompt_Type,LLM,Citation_ID,Author,Title,Year,Journal,DOI
South Korea,High Income,Sharing,Claude-Haiku,South Korea_Sharing_14,"Yoo, S. W., & Kim, B. H.",Modeling the Mechanism Linking Citizen Participation and Government Transparency: The Case of South Korea,2020,International Journal of Public Administration,https://doi.org/10.1080/01900692.2019.1672181
South Korea,High Income,Sharing,Claude-Haiku,South Korea_Sharing_15,"Choi, J., & Park, H. W.",Networking for e-government implementation: A comparative case study of Korean ministries,2013,Government Information Quarterly,https://doi.org/10.1016/j.giq.2012.06.009
South Korea,High Income,Sharing,Claude-Haiku,South Korea_Sharing_16,"Yoo, S. W., Kim, J. H., & Lee, Y.",News Consumption Patterns and Information Sharing Behaviors on Social Media: A Survey Study of South Korean Adolescents,2018,Journalism & Mass Communication Quarterly,https://doi.org/10.1177/1077699018766960
South Korea,High Income,Sharing,Claude-Haiku,South Korea_Sharing_17,"Choi, J. H., & Cho, Y. H.","Perceived Usefulness, User Acceptance, and User Behaviors on Smartphone-Based Micro-Learning in Corporate Training",2016,Journal of Workplace Learning,https://doi.org/10.1108/JWL-09-2015-0066
South Korea,High Income,Sharing,Claude-Haiku,South Korea_Sharing_18,"Kim, Y., Sohn, D., & Choi, S. M.",Cultural Difference in Motivations for Using Social Network Sites: A Comparative Study of American and Korean College Students,2011,Computers in Human Behavior,https://doi.org/10.1016/j.chb.2010.09.010
South Korea,High Income,Sharing,Claude-Haiku,South Korea_Sharing_19,"Yoo, S. W., & Kim, B. H.",Modeling the Mechanism Linking Citizen Participation and Government Transparency: The Case of South Korea,2020,International Journal of Public Administration,https://doi.org/10.1080/01900692.2019.1672181
South Korea,High Income,Needs,Claude-Haiku,South Korea_Needs_1,"Kim, Y., & Jeong, D.",Identifying information needs and designing information services for the elderly in South Korea,2015,Library Hi Tech,https://doi.org/10.1108/LHT-09-2014-0086
South Korea,High Income,Needs,Claude-Haiku,South Korea_Needs_2,"Choi, J., & Chung, K.",Information needs assessment for public library services in South Korea,2013,Library Hi Tech,https://doi.org/10.1108/07378831311329026
South Korea,High Income,Needs,Claude-Haiku,South Korea_Needs_3,"Lee, S., & Park, J.",Analyzing information needs and use of Korean small and medium-sized enterprises,2012,Library Hi Tech,https://doi.org/10.1108/07378831211213274
South Korea,High Income,Needs,Claude-Haiku,South Korea_Needs_4,"Kim, H., & Yoon, J.",Identifying information needs of university students in South Korea,2014,Reference Services Review,https://doi.org/10.1108/RSR-05-2013-0023
South Korea,High Income,Needs,Claude-Haiku,South Korea_Needs_5,"Seo, J., & Chung, E.",Assessing information needs of Korean government employees,2016,Aslib Journal of Information Management,https://doi.org/10.1108/AJIM-09-2015-0141
South Korea,High Income,Needs,Claude-Haiku,South Korea_Needs_6,"Park, S., & Lim, Y.",Exploring information needs and use of Korean entrepreneurs,2015,Library Hi Tech,https://doi.org/10.1108/LHT-06-2014-0054
South Korea,High Income,Needs,Claude-Haiku,South Korea_Needs_7,"Kwon, N., & Cha, H.",Identifying information gaps in the Korean healthcare system,2016,Health Information and Libraries Journal,https://doi.org/10.1111/hir.12131
South Korea,High Income,Needs,Claude-Haiku,South Korea_Needs_8,"Jang, Y., & Kim, D.",Assessing information needs of Korean university faculty,2017,The Journal of Academic Librarianship,https://doi.org/10.1016/j.acalib.2017.03.002
South Korea,High Income,Needs,Claude-Haiku,South Korea_Needs_9,"Lee, J., & Choi, S.",Analyzing information needs of Korean small business owners,2018,Library Management,https://doi.org/10.1108/LM-09-2017-0088
South Korea,High Income,Needs,Claude-Haiku,South Korea_Needs_10,"Kang, M., & Yoon, H.",Identifying information needs of Korean public sector employees,2019,Government Information Quarterly,https://doi.org/10.1016/j.giq.2019.01.005
South Korea,High Income,Needs,Claude-Haiku,South Korea_Needs_11,"Park, J., & Seo, J.",Assessing information needs of Korean healthcare professionals,2020,Health Information and Libraries Journal,https://doi.org/10.1111/hir.12280
South Korea,High Income,Needs,Claude-Haiku,South Korea_Needs_12,"Kim, S., & Chung, E.",Exploring information needs of Korean nonprofit organizations,2021,Nonprofit Management and Leadership,https://doi.org/10.1002/nml.21452
South Korea,High Income,Needs,Claude-Haiku,South Korea_Needs_13,"Lim, Y., & Jang, Y.",Identifying information gaps in the Korean education system,2022,Studies in Higher Education,https://doi.org/10.1080/03075079.2022.2032145
South Korea,High Income,Needs,Claude-Haiku,South Korea_Needs_14,"Choi, J., & Park, S.",Assessing information needs of Korean local government officials,2023,Government Information Quarterly,https://doi.org/10.1016/j.giq.2023.101704
South Korea,High Income,Needs,Claude-Haiku,South Korea_Needs_15,"Kwon, N., & Kim, H.",Analyzing information needs of Korean social service providers,2024,Journal of the Association for Information Science and Technology,https://doi.org/10.1002/asi.24567
South Korea,High Income,Needs,Claude-Haiku,South Korea_Needs_16,"Seo, J., & Lim, Y.",Identifying information needs of Korean small and medium-sized enterprises,2025,Library and Information Science Research,https://doi.org/10.1016/j.lisr.2025.01.003
South Korea,High Income,Needs,Claude-Haiku,South Korea_Needs_17,"Jang, Y., & Kang, M.",Assessing information needs of Korean public library users,2026,Library Quarterly,https://doi.org/10.1086/696789
South Korea,High Income,Needs,Claude-Haiku,South Korea_Needs_18,"Park, J., & Choi, S.",Exploring information needs of Korean healthcare consumers,2027,Journal of the Medical Library Association,https://doi.org/10.5195/jmla.2027.456
South Korea,High Income,Needs,Claude-Haiku,South Korea_Needs_19,"Kim, S., & Yoon, H.",Identifying information gaps in the Korean transportation sector,2028,Transportation Research Part A: Policy and Practice,https://doi.org/10.1016/j.tra.2028.01.012
South Korea,High Income,Needs,Claude-Haiku,South Korea_Needs_20,"Lim, Y., & Kwon, N.",Assessing information needs of Korean environmental organizations,2029,Journal of Information Science,https://doi.org/10.1177/0165551529012345
South Korea,High Income,Behavior,Claude-Haiku,South Korea_Behavior_1,"Yoon, J., & Kim, S.",Information behavior of international students in the United States,2014,College & Research Libraries,https://doi.org/10.5860/crl.75.5.674
South Korea,High Income,Behavior,Claude-Haiku,South Korea_Behavior_2,"Yoon, H. Y.",User acceptance of mobile library applications in academic libraries: an application of the Technology Acceptance Model,2016,The Journal of Academic Librarianship,https://doi.org/10.1016/j.acalib.2015.11.003
South Korea,High Income,Behavior,Claude-Haiku,South Korea_Behavior_3,"Yoon, H. Y.",Factors affecting university students' information behavior and performance in learning management systems,2016,Computers in Human Behavior,https://doi.org/10.1016/j.chb.2016.03.061
South Korea,High Income,Behavior,Claude-Haiku,South Korea_Behavior_4,"Yoon, H. Y., & Kim, S.",Exploring the information behavior of international students at a South Korean university,2014,Aslib Journal of Information Management,https://doi.org/10.1108/AJIM-07-2013-0072
South Korea,High Income,Behavior,Claude-Haiku,South Korea_Behavior_5,"Yoon, J., & Kim, S.",The information behavior of international students in the United States,2014,College & Research Libraries,https://doi.org/10.5860/crl.75.5.674
South Korea,High Income,Behavior,Claude-Haiku,South Korea_Behavior_6,"Yoon, J., & Kim, S.",Information behavior of international students in the United States,2014,College & Research Libraries,https://doi.org/10.5860/crl.75.5.674
South Korea,High Income,Behavior,Claude-Haiku,South Korea_Behavior_7,"Yoon, J., & Kim, S.",Information behavior of international students in the United States,2014,College & Research Libraries,https://doi.org/10.5860/crl.75.5.674
South Korea,High Income,Behavior,Claude-Haiku,South Korea_Behavior_8,"Yoon, J., & Kim, S.",Information behavior of international students in the United States,2014,College & Research Libraries,https://doi.org/10.5860/crl.75.5.674
South Korea,High Income,Behavior,Claude-Haiku,South Korea_Behavior_9,"Yoon, J., & Kim, S.",Information behavior of international students in the United States,2014,College & Research Libraries,https://doi.org/10.5860/crl.75.5.674
South Korea,High Income,Behavior,Claude-Haiku,South Korea_Behavior_10,"Yoon, J., & Kim, S.",Information behavior of international students in the United States,2014,College & Research Libraries,https://doi.org/10.5860/crl.75.5.674
South Korea,High Income,Behavior,Claude-Haiku,South Korea_Behavior_11,"Yoon, J., & Kim, S.",Information behavior of international students in the United States,2014,College & Research Libraries,https://doi.org/10.5860/crl.75.5.674
South Korea,High Income,Behavior,Claude-Haiku,South Korea_Behavior_12,"Yoon, J., & Kim, S.",Information behavior of international students in the United States,2014,College & Research Libraries,https://doi.org/10.5860/crl.75.5.674
South Korea,High Income,Behavior,Claude-Haiku,South Korea_Behavior_13,"Yoon, J., & Kim, S.",Information behavior of international students in the United States,2014,College & Research Libraries,https://doi.org/10.5860/crl.75.5.674
South Korea,High Income,Behavior,Claude-Haiku,South Korea_Behavior_14,"Yoon, J., & Kim, S.",Information behavior of international students in the United States,2014,College & Research Libraries,https://doi.org/10.5860/crl.75.5.674
South Korea,High Income,Behavior,Claude-Haiku,South Korea_Behavior_15,"Yoon, J., & Kim, S.",Information behavior of international students in the United States,2014,College & Research Libraries,https://doi.org/10.5860/crl.75.5.674
South Korea,High Income,Behavior,Claude-Haiku,South Korea_Behavior_16,"Yoon, J., & Kim, S.",Information behavior of international students in the United States,2014,College & Research Libraries,https://doi.org/10.5860/crl.75.5.674
South Korea,High Income,Behavior,Claude-Haiku,South Korea_Behavior_17,"Yoon, J., & Kim, S.",Information behavior of international students in the United States,2014,College & Research Libraries,https://doi.org/10.5860/crl.75.5.674
South Korea,High Income,Behavior,Claude-Haiku,South Korea_Behavior_18,"Yoon, J., & Kim, S.",Information behavior of international students in the United States,2014,College & Research Libraries,https://doi.org/10.5860/crl.75.5.674
South Korea,High Income,Behavior,Claude-Haiku,South Korea_Behavior_19,"Yoon, J., & Kim, S.",Information behavior of international students in the United States,2014,College & Research Libraries,https://doi.org/10.5860/crl.75.5.674
South Korea,High Income,Behavior,Claude-Haiku,South Korea_Behavior_20,"Yoon, J., & Kim, S.",Information behavior of international students in the United States,2014,College & Research Libraries,https://doi.org/10.5860/crl.75.5.674
South Korea,High Income,Behavior,Claude-Haiku,South Korea_Behavior_21,"Yoon, J., & Kim, S.",Information behavior of international students in the United States,2014,College & Research Libraries,https://doi.org/10.5860/crl.75.5.674
Australia,High Income,Seeking,Claude-Haiku,Australia_Seeking_1,Here are 20 academic journal articles with DOIs that investigate information seeking behavior and search strategies in Australia,formatted as a tab-delimited table:,,,
Australia,High Income,Seeking,Claude-Haiku,Australia_Seeking_2,Buchanan,G.,Cunningham,S. J.,Blandford
Australia,High Income,Seeking,Claude-Haiku,Australia_Seeking_3,Partridge,H.,& Yates,C.	Mind the gap: Exploring the information behaviour of minor field of study students	2012	Australian Academic & Research Libraries	https://doi.org/10.1080/00048623.2012.10722268,
Australia,High Income,Seeking,Claude-Haiku,Australia_Seeking_4,Yates,C.,& Partridge,H.	Citizens' experiences of the e-government services in the Australian Capital Territory (ACT): A phenomenographic study	2015	Government Information Quarterly	https://doi.org/10.1016/j.giq.2015.07.002,
Australia,High Income,Seeking,Claude-Haiku,Australia_Seeking_5,Partridge,H.,Yates,C.,Edwards
Australia,High Income,Seeking,Claude-Haiku,Australia_Seeking_6,Yates,C.,Stoodley,I.,Partridge
Australia,High Income,Seeking,Claude-Haiku,Australia_Seeking_7,Partridge,H.,Menzies,V.,Lee
Australia,High Income,Seeking,Claude-Haiku,Australia_Seeking_8,Yates,C.,& Partridge,H.	Information literacy education for the 21st century workplace: A review of the literature	2011	Proceedings of the 2011 ALIA Information Online Conference	https://doi.org/10.1080/00048623.2011.10722211,
Australia,High Income,Seeking,Claude-Haiku,Australia_Seeking_9,Partridge,H.,Lee,J.,& Munro
Australia,High Income,Seeking,Claude-Haiku,Australia_Seeking_10,Yates,C.,& Partridge,H.	Exploring information literacy during a natural disaster: The 2011 Brisbane flood	2014	Proceedings of the 2014 ALIA Information Online Conference	https://doi.org/10.1080/00048623.2014.910858,
Australia,High Income,Seeking,Claude-Haiku,Australia_Seeking_11,Partridge,H.,Edwards,S. L.,& Thorpe
Australia,High Income,Seeking,Claude-Haiku,Australia_Seeking_12,Yates,C.,& Partridge,H.	Exploring information literacy during a natural disaster: The 2011 Brisbane flood	2014	Australian Library Journal	https://doi.org/10.1080/00049670.2014.898238,
Australia,High Income,Seeking,Claude-Haiku,Australia_Seeking_13,Partridge,H.,Edwards,S. L.,& Thorpe
Australia,High Income,Seeking,Claude-Haiku,Australia_Seeking_14,Yates,C.,Stoodley,I.,Partridge
Australia,High Income,Seeking,Claude-Haiku,Australia_Seeking_15,Partridge,H.,Menzies,V.,Lee
